,PREDDEG_factor,Control_factor,NPT4_COMBINE,DEP_STAT_PCT_IND,PAR_ED_PCT_1STGEN,MD_FAMINC,PCTPELL,PCTFLOAN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN,APPL_SCH_PCT_GE2,MD_EARN_WNE_P6,MD_EARN_WNE_P10,RPY_3YR_RT_SUPP,CDR3
220057,Associate's-degree,Public,8932,0.561106841,0.635426429,17648.27974,0.5507,0.2963,7746,3500,0.504996157,22900,26800,0.422489083,0.261
443410,Bachelor's-degree,Private For-profit,35222,0.261306533,0.211229947,53266.48608,0.347,0.6893,27000,9500,0.369346734,53200,79400,0.834586466,0.053
104179,Bachelor's-degree,Public,13583,0.176677003,0.319929763,43798.75395,0.336,0.4132,17736.5,7000,0.585849519,33300,44000,0.67498837,0.068
106625,Certificate-degree,Public,8028,0.614164306,0.578272605,19159.75098,0.6834,0.4419,8174.5,5500,0.364305949,20300,27000,0.424817518,0.279
199698,Bachelor's-degree,Private Nonprofit,20495,0.142296369,0.355010661,42300.568,0.4127,0.7009,15000,6000,0.75171737,28000,34800,0.485175202,0.176
160649,Associate's-degree,Public,8993,0.499412916,0.531802965,16004.3214,0.7001,0.5101,12250,5250,0.604305284,22000,22000,0.163227017,0.193
246266,Certificate-degree,Private For-profit,14226,0.652723312,0.642424242,14697.80182,0.6844,0.5563,9107,3377,0.333769063,19600,23000,0.169954477,0.261
199865,Bachelor's-degree,Private Nonprofit,23403,0.053240741,0.173493976,55092.30035,0.2881,0.564,21250,5500,0.680555556,15700,25800,0.788405797,0.078
240453,Bachelor's-degree,Public,17377,0.255565611,0.351658201,51455.06631,0.3503,0.6282,23250,7500,0.462714932,33700,41900,0.676226317,0.067
110705,Bachelor's-degree,Public,14042,0.065246162,0.379441239,41219.99749,0.3718,0.452,15500,11132,0.848861832,35100,51400,0.744517032,0.043
191931,Bachelor's-degree,Private Nonprofit,26263,0.031271717,0.332058148,74192.26882,0.2759,0.6388,23001,9500,0.820708826,37600,51800,0.718115353,0.07
138275,Bachelor's-degree,Private Nonprofit,14573,0.477018634,0.494219653,26229.61861,0.6663,0.8138,22944,6187.5,0.638509317,33900,40300,0.422794118,0.162
192022,Associate's-degree,Public,5702,0.575375171,0.481150408,24843.6905,0.4606,0.3161,7251,3180,0.295020464,22300,30100,0.500419815,0.168
163815,Certificate-degree,Private For-profit,10797,0.694656489,0.616161616,11416.78053,0.8678,0.9421,7500,4750,0.335877863,15800,21600,0.247058824,0.162
120403,Bachelor's-degree,Private Nonprofit,31168,0.194274029,0.236607143,30872.77512,0.475,0.6293,27000,7250,0.73210634,32200,46800,0.671201814,0.094
229814,Bachelor's-degree,Public,11424,0.30509398,0.418072289,38578.91882,0.3504,0.4721,19839,6500,0.509125579,33800,39800,0.592202729,0.129
480091,Associate's-degree,Private For-profit,11201,0.755919258,0.543742758,13711.93388,0.8284,0.9591,23036,5369,0.394708129,20500,22400,0.183620762,0.299
459019,Certificate-degree,Private For-profit,12559,0.67611336,0.561038961,12894.00045,0.7629,0.7198,12500,6206.5,0.447368421,16500,16900,0.313953488,0.176
106485,Certificate-degree,Public,9829,0.384083045,0.566471163,17914.10086,0.5827,0.5597,13025,5500,0.408688966,22900,31300,0.361077111,0.27
162557,Associate's-degree,Public,5607,0.515799257,0.457780138,28424.0821,0.2163,0.0943,8252,3614,0.361524164,29900,35400,0.526011561,0.184
407054,Certificate-degree,Private For-profit,34806,0.709984152,0.460674157,29561.90772,0.3654,0.9518,10136,3187,0.17274168,27900,29300,0.633975482,0.148
450216,Associate's-degree,Private For-profit,22399,0.765962788,0.52367531,17679.94098,0.6997,0.8435,18772,6334,0.297031896,29300,38800,0.261568373,0.286
243586,Bachelor's-degree,Private Nonprofit,4300,0.188675259,0.320786382,13506.49944,0.9336,0.4263,10000,3500,0.315656032,13700,17900,0.318139098,0.284
449092,Certificate-degree,Private For-profit,17006,0.871794872,0.614019521,10758.67789,1,1,7900,4088.5,0.182614134,19800,22900,0.478074866,0.083
260992,Associate's-degree,Private For-profit,23867,0.67239011,0.564102564,15943.45235,0.8251,0.914,27458,5667,0.517857143,23400,29700,0.243361078,0.184
427663,Associate's-degree,Private For-profit,23287,0.765962788,0.52367531,17679.94098,0.6388,0.772,18772,6334,0.297031896,29300,38800,0.261568373,0.286
200192,Associate's-degree,Public,7575,0.439416058,0.362438221,32446.68556,0.1557,0.1965,9250,5500,0.458394161,31700,35300,0.612676056,0.098
233541,Bachelor's-degree,Private Nonprofit,25600,0.239292365,0.286991063,70679.17198,0.2052,0.5808,25000,12500,0.673184358,32900,39400,0.622352941,0.081
199333,Associate's-degree,Public,4747,0.465381392,0.453268293,18789.48134,0.7232,0.3846,10500,5000,0.446772842,22900,26400,0.425906736,0.162
262660,Certificate-degree,Private For-profit,12698,0.775510204,0.53125,6355.358722,0.788,0.6576,20000,5841,0.474489796,16300,20200,0.217105263,0.19
438416,Bachelor's-degree,Private For-profit,19053,0.917823663,0.539931756,16576.05959,0.8107,0.8107,29213,5500,0.393902916,33400,51100,0.26380794,0.26
163912,Bachelor's-degree,Public,19078,0.072847682,0.180412371,101503.3416,0.1524,0.4292,22992,6618.5,0.670529801,34200,47700,0.814977974,0.05
216074,Certificate-degree,Private For-profit,18455,0.625550661,0.411483254,23422.57631,0.4095,0.6952,3431,4750,0.202643172,21000,17300,0.549707602,0.157
206932,Certificate-degree,Private For-profit,16517,0.785185185,0.508403361,13872.25971,0.7958,0.7125,6333,3708,0.414814815,12800,14000,0.252380952,0.133
448673,Associate's-degree,Private For-profit,18903,0.804541809,0.507388573,23057.998,0.6868,0.9111,21175.5,5500,0.422648887,27300,30900,0.291623115,0.185
216454,Associate's-degree,Private For-profit,17430,0.344913151,0.529577465,32805.72634,0.6111,0.713,13500,5500,0.133995037,33700,34700,0.5475,0.106
151342,Bachelor's-degree,Public,11907,0.341206511,0.470034843,35580.10411,0.3607,0.4312,24759,9000,0.573252474,27600,33400,0.474041534,0.149
169576,Certificate-degree,Private For-profit,10758,0.814814815,0.679245283,17180.40642,0.6529,0.6824,6875,603,0.57037037,15500,20100,0.413407821,0.212
436818,Bachelor's-degree,Public,8769,0.130655586,0.264770777,74015.72048,0.3376,0.4842,20766,8750,0.707640813,42400,54000,0.82604833,0.031
170639,Bachelor's-degree,Public,11076,0.236142749,0.3776,45662.90733,0.4191,0.6171,24836.5,7500,0.490508732,27000,35200,0.621818182,0.112
210076,Associate's-degree,Private For-profit,19546,0.722976643,0.466410749,21374.96471,0.7002,0.8673,15485,6332,0.413362303,26900,27400,0.376770538,0.217
230366,Certificate-degree,Private For-profit,17485,0.833333333,0.488245931,16528.77967,0.8187,0.9093,16725,6334,0.302213001,22300,29500,0.335087719,0.321
209676,Certificate-degree,Private For-profit,7831,0.676646707,0.54,17941.27473,0.8599,0.9469,10708,3500,0.341317365,15500,15000,0.322834646,0.086
174075,Bachelor's-degree,Public,12498,0.464726631,0.313819578,50719.36288,0.2103,0.369,19013.5,7500,0.417107584,33500,39100,0.726950355,0.092
154572,Certificate-degree,Public,6324,0.486376449,0.46018992,27173.86818,0.3951,0.3573,10483.5,4623,0.310053242,25600,29700,0.528675704,0.227
189705,Bachelor's-degree,Private Nonprofit,17989,0.071661238,0.22512011,67434.34427,0.299,0.6352,24000,7125,0.73485342,33900,45700,0.723467863,0.066
237686,Associate's-degree,Public,8061,0.54573851,0.528397566,19554.31554,0.535,0.3533,15834,5500,0.402052655,21700,27300,0.348357525,0.258
179043,Bachelor's-degree,Private Nonprofit,20402,0.211912944,0.229191797,74055.76087,0.1127,0.3967,19000,7350,0.733104238,39200,45600,0.722713864,0.056
199193,Bachelor's-degree,Public,12304,0.131928181,0.195916712,65978.66524,0.2279,0.4269,19468,8250,0.575982306,37000,47600,0.787234043,0.036
367972,Certificate-degree,Public,12393,0.841269841,0.552036199,18870.62102,0.7633,0.8502,9500,4750,0.424603175,36100,32200,0.448979592,0.1
228529,Bachelor's-degree,Public,12641,0.439327256,0.428073842,37999.93726,0.496,0.9291,19000,8125.5,0.58252122,33700,40600,0.595372108,0.118
455619,Associate's-degree,Private For-profit,17675,0.716709781,0.526234209,14933.85861,0.844,0.8527,17800,4867,0.376724563,27700,27400,0.242606516,0.262
126687,Certificate-degree,Private For-profit,20747,0.696268304,0.511357018,20078.14979,0.707,0.9524,9500,3500,0.419933869,28600,28700,0.361464968,0.143
180081,Associate's-degree,Public,9399,0.435917722,0.379220779,32005.92542,0.416,0.4545,17500,7173.5,0.367088608,33200,40600,0.624035281,0.094
184782,Bachelor's-degree,Public,21149,0.156528792,0.383136741,69692.19738,0.2987,0.5918,20000,11750,0.611922141,36700,49100,0.729517396,0.053
181297,Bachelor's-degree,Private Nonprofit,17251,0.540834846,0.359223301,46964.8658,0.3348,0.8048,25000,9500,0.511796733,44700,46600,0.75,0.035
213774,Associate's-degree,Private Nonprofit,18477,0.357823129,0.523809524,31236.77515,0.4951,0.5308,14250,8750,0.553741497,30000,38500,0.523908524,0.122
392798,Certificate-degree,Private For-profit,8665,0.634146342,0.555555556,14505.15927,0.5426,0.5,6301,3750,0.56097561,13300,16900,0.230088496,0.125
203748,Associate's-degree,Public,3116,0.580838323,0.54906015,17571.41044,0.493,0.2546,11287,4189,0.389545234,24100,28200,0.378787879,0.157
189848,Bachelor's-degree,Private Nonprofit,17235,0.130630631,0.310517529,53507.81334,0.4545,0.8044,24000,5500,0.71021021,26700,32100,0.71539961,0.104
421878,Certificate-degree,Private For-profit,17789,0.614035088,0.552023121,19207.3383,0.7791,0.9558,20000,6250,0.385964912,19400,31200,0.289285714,0.234
436641,Certificate-degree,Private For-profit,14371,0.779661017,0.625,12862.47877,0.7914,0.8179,9669,4296,0.334140436,17400,20600,0.291005291,0.134
113980,Associate's-degree,Public,11083,0.416348215,0.562266667,15115.19244,0.2481,0.0169,5812,4000,0.518128437,21400,30200,0.269067797,0.256
195058,Associate's-degree,Public,8136,0.342198582,0.411868132,31425.38647,0.3139,0.1274,6500,4500,0.322695036,27300,34500,0.434108527,0.191
233921,Bachelor's-degree,Public,18594,0.06189781,0.192771084,90325.33168,0.1759,0.4541,23500,7500,0.644671533,45400,59000,0.825958119,0.027
178420,Bachelor's-degree,Public,15033,0.480681818,0.379454053,29602.73703,0.3118,0.4387,20608.5,9750,0.612689394,33500,40000,0.555104801,0.103
107600,Bachelor's-degree,Private Nonprofit,13787,0.248962656,0.453164557,20021.25028,0.806,0.8265,31000,9500,0.765560166,21500,24300,0.151785714,0.203
467793,Associate's-degree,Private For-profit,17296,0.67962963,0.429805616,22774.41892,0.776,0.792,29500,6334,0.318518519,24000,25500,0.399107143,0.132
230737,Bachelor's-degree,Public,9320,0.564980924,0.304504196,26224.35014,0.4079,0.3499,15250,5500,0.320886436,32600,43300,0.658774834,0.096
157447,Bachelor's-degree,Public,8179,0.29878556,0.432379249,48404.62057,0.3496,0.5521,22625,6500,0.502245883,29700,36000,0.561764706,0.115
428143,Certificate-degree,Private For-profit,15702,0.838526912,0.527675277,11751.8554,0.8667,0.8745,7856.5,3875.5,0.314447592,19200,22500,0.228215768,0.2
122597,Bachelor's-degree,Public,13718,0.325819135,0.42899499,29001.88899,0.4131,0.3977,16500,10726,0.715683705,34300,47200,0.620825457,0.076
442736,Certificate-degree,Private For-profit,21262,0.672426206,0.60966736,14576.60637,0.5856,0.5604,9500,4750,0.327213823,22200,22200,0.208005718,0.164
445197,Certificate-degree,Private For-profit,21951,0.763454318,0.591924399,15076.26172,0.7306,0.6166,9500,4750,0.367334168,19300,24400,0.143376623,0.171
450207,Associate's-degree,Private For-profit,22644,0.765962788,0.52367531,17679.94098,0.7829,0.8062,18772,6334,0.297031896,29300,38800,0.261568373,0.286
227182,Associate's-degree,Public,5598,0.560418888,0.522315899,19488.0627,0.3476,0.2014,8964,4803,0.447983947,27800,32900,0.363953895,0.181
449117,Certificate-degree,Private For-profit,20070,0.769218372,0.561137238,14036.2652,0.7273,0.8393,18808.5,4750,0.374858985,21600,19200,0.20974984,0.172
456551,Certificate-degree,Private For-profit,12355,0.502617801,0.313253012,24234.97482,0.3284,0.5075,11000,4480,0.403141361,18400,23000,0.691588785,0.047
160612,Bachelor's-degree,Public,9125,0.204942966,0.447559709,35642.72934,0.3671,0.4351,19500,5864,0.487452472,29600,34800,0.499122422,0.099
198543,Bachelor's-degree,Public,4833,0.543809524,0.431372549,23998.42039,0.6691,0.7112,19323,9807,0.644126984,23000,30500,0.286405809,0.172
418269,Certificate-degree,Private For-profit,19912,0.666666667,0.456692913,13356.45022,0.4196,0.4732,9500,3223,0.326666667,24300,28600,0.272727273,0.142
101161,Associate's-degree,Public,6321,0.411812517,0.475389789,22798.78913,0.5298,0.3508,7500.5,3719,0.486589,23700,28700,0.409298781,0.181
442745,Certificate-degree,Private For-profit,19092,0.676031082,0.564554932,14834.75812,0.6173,0.6371,9500,4530,0.355648536,21000,24700,0.22176118,0.144
198066,Bachelor's-degree,Private Nonprofit,18435,0.116389549,0.291560102,41797.9557,0.3923,0.681,27000,6375,0.674584323,22100,28800,0.641693811,0.072
442930,Certificate-degree,Private For-profit,12293,0.548833189,0.557562077,14793.45384,0.6743,0.6276,8615,4578,0.366464996,18200,22300,0.197156398,0.318
200280,Bachelor's-degree,Public,16758,0.199562711,0.209619828,74685.87021,0.2176,0.5568,23250,7500,0.374677003,38700,46400,0.809844002,0.04
106111,Certificate-degree,Private For-profit,12650,0.672566372,0.552845529,8864.73231,0.7317,0.6402,12046,5890,0.460176991,18900,20800,0.185676393,0.261
129242,Bachelor's-degree,Private Nonprofit,32811,0.068940494,0.179372197,108064.8923,0.1559,0.5137,25000,6500,0.813497823,51500,68500,0.875745527,0.012
238078,Bachelor's-degree,Private Nonprofit,19899,0.322327044,0.320661157,69303.59842,0.2465,0.5873,25556,8750,0.600628931,33500,43400,0.765652952,0.073
214111,Associate's-degree,Public,8691,0.42784569,0.482563447,29583.64681,0.2656,0.2684,11501,4875,0.416097793,27700,35800,0.508847441,0.153
246354,Associate's-degree,Public,3733,0.41710783,0.654639175,19943.44534,0.3419,0.0421,7000,4500,0.554193369,23700,27800,0.4032,0.183
441016,Certificate-degree,Private For-profit,21912,0.742487981,0.632284921,11323.80858,0.757,0.6235,9500,4750,0.295072115,17700,23200,0.10097123,0.236
175430,Bachelor's-degree,Private Nonprofit,9945,0.287128713,0.391752577,37552.62032,0.6273,0.7103,15208.5,9514,0.574257426,27200,29200,0.556053812,0.184
198464,Bachelor's-degree,Public,13504,0.200514139,0.277170036,53857.4899,0.3282,0.5538,21523,8250,0.556275847,32000,39000,0.677121771,0.046
204006,Bachelor's-degree,Public,12912,0.21192053,0.327156288,61203.32151,0.4916,0.607,23000,6393,0.56737137,36000,45500,0.626569234,0.111
403487,Associate's-degree,Public,886,0.491416309,0.44949495,22121.26353,0.0676,0.0071,3500,3500,0.399141631,23700,29700,0.557692308,0.166
452027,Associate's-degree,Private For-profit,27663,0.807254223,0.515653775,16923.38828,0.6882,0.884,26417,4750,0.470518624,31300,28800,0.210987261,0.23
173744,Certificate-degree,Private For-profit,13922,0.366627497,0.288335518,37443.03609,0.2929,0.4961,6333,3720,0.299647474,26300,28400,0.732057416,0.067
212045,Associate's-degree,Private For-profit,28034,0.389189189,0.439252336,25918.77872,0.6283,0.7212,12000,5500,0.25945946,20800,21800,0.482758621,0.205
458557,Associate's-degree,Private For-profit,25726,0.872663551,0.617256637,12360.30568,0.9524,0.958,22138.5,6334,0.486565421,16600,22100,0.160618997,0.236
432214,Bachelor's-degree,Private For-profit,24409,0.78214349,0.510605163,22412.463,0.6735,0.8813,39007.5,9500,0.431337467,32400,47000,0.357456396,0.234
445115,Associate's-degree,Private For-profit,18298,0.731423456,0.47691039,16946.6071,0.5791,0.7298,12228,4750,0.451656222,26100,32300,0.317555938,0.285
457031,Certificate-degree,Private For-profit,16132,0.423963134,0.475409836,24224.96001,0.2088,0.6593,9865,4750,0.451612903,17900,19000,0.494186047,0.052
237011,Bachelor's-degree,Public,15853,0.172961139,0.266963078,60074.0427,0.2498,0.4675,18850,7500,0.670498084,31200,43600,0.754250797,0.046
467508,Certificate-degree,Private For-profit,20330,0.611213802,0.511732261,13603.23841,0.7714,0.85,14144,4750,0.459026494,18600,21500,0.336073998,0.097
467650,Certificate-degree,Private For-profit,22872,0.611213802,0.511732261,13603.23841,0.805,0.8365,14144,4750,0.459026494,18600,21500,0.336073998,0.097
167525,Associate's-degree,Public,11549,0.581206497,0.473532243,22507.96944,0.337,0.2486,11500,4750,0.503093581,34600,37400,0.520942408,0.12
157757,Bachelor's-degree,Private Nonprofit,16799,0.492271106,0.429139073,30720.46482,0.5295,0.7578,25374,9500,0.631391201,37700,41700,0.511796733,0.092
206996,Associate's-degree,Public,5553,0.520385051,0.482154445,21113.23726,0.5561,0.3681,10250,4000,0.507361268,24100,29600,0.442503639,0.253
454476,Certificate-degree,Private For-profit,21875,0.611213802,0.511732261,13603.23841,0.7132,0.75,14144,4750,0.459026494,18600,21500,0.336073998,0.097
128674,Certificate-degree,Private For-profit,24477,0.73824673,0.577546576,15490.90438,0.6034,0.6803,9065.5,3500,0.242488512,23600,27900,0.315411491,0.218
475477,Associate's-degree,Private Nonprofit,23311,0.722158439,0.51155624,16528.87214,0.9412,1,23292,7277,0.474167623,24800,25900,0.187648456,0.226
211398,Associate's-degree,Private For-profit,13592,0.621301775,0.612676056,13972.96253,0.7324,0.6408,16500,5000,0.295857988,20400,21700,0.408668731,0.211
417132,Certificate-degree,Private For-profit,16484,0.61299435,0.59079602,9354.173432,0.8096,0.7994,11386,3444,0.419020716,19900,18600,0.306620209,0.151
366261,Associate's-degree,Private Nonprofit,26244,0.802120141,0.557446809,24894.52412,0.436,0.673,9500,4750,0.307420495,28200,33600,0.315315315,0.169
199962,Bachelor's-degree,Private Nonprofit,16425,0.086744639,0.302277433,60380.69052,0.3741,0.817,24833,6750,0.615009747,31200,37800,0.672307692,0.055
381370,Certificate-degree,Private For-profit,9284,0.704651163,0.530555556,14831.27774,0.6492,0.6702,6333,4750,0.411627907,17000,15400,0.415233415,0.209
430175,Certificate-degree,Private For-profit,21671,0.761315532,0.553814433,14533.67166,0.7348,0.7081,9500,4750,0.345815695,18700,22300,0.185635613,0.164
101028,Associate's-degree,Public,1190,0.522242535,0.467407407,18862.18627,0.6064,0.0348,3559,3105,0.544789762,21000,26100,0.325536062,0.254
456296,Associate's-degree,Private For-profit,18448,0.673996978,0.470229628,17299.55724,0.7269,0.9149,23500,7667,0.547926809,23000,27900,0.259431901,0.268
146612,Bachelor's-degree,Private Nonprofit,17763,0.280722419,0.413867356,58325.99066,0.3134,0.6864,22332,15236.5,0.577149588,36800,46500,0.690989848,0.073
133553,Bachelor's-degree,Private Nonprofit,33180,0.597927808,0.37638712,38642.66734,0.2965,0.5699,25250,5500,0.385695187,44400,61500,0.692655027,0.073
133960,Associate's-degree,Public,13700,0.495,0.488461539,22996.90885,0.3331,0.1677,10500,5500,0.405,22300,29100,0.336734694,0.194
232681,Bachelor's-degree,Public,18030,0.160628019,0.247141042,85500.4643,0.1564,0.4162,20500,5500,0.675724638,37400,48500,0.842001963,0.034
212160,Bachelor's-degree,Public,15218,0.125610418,0.380460449,54258.8879,0.458,0.7872,26000,8250,0.456863809,24800,34400,0.586942039,0.091
204617,Bachelor's-degree,Private Nonprofit,23066,0.379188713,0.401904762,37795.0463,0.2961,0.494,30243.5,9250,0.644620811,34200,37500,0.529493407,0.083
238616,Bachelor's-degree,Private Nonprofit,20807,0.451433121,0.364116095,50651.00333,0.3557,0.6592,25000,9500,0.526671975,35800,41200,0.587386018,0.073
475255,Certificate-degree,Private For-profit,9675,0.79497908,0.482926829,18126.05703,0.6505,0.5049,5805,2766.5,0.330543933,20100,27300,0.282674772,0.308
457110,Associate's-degree,Private For-profit,26139,0.723559446,0.479626486,21904.20246,0.3358,0.5907,12228,5500,0.412837345,23500,25000,0.444444444,0.139
460048,Associate's-degree,Private For-profit,18190,0.716709781,0.526234209,14933.85861,0.803,0.8658,17800,4867,0.376724563,27700,27400,0.242606516,0.262
450641,Certificate-degree,Private For-profit,10397,0.531690141,0.5,17545.06807,0.3369,0.5187,9833,4750,0.274647887,18700,18300,0.394822007,0.276
175528,Associate's-degree,Private For-profit,19955,0.81555773,0.52496799,9133.535867,0.96,0.96,24040,5007.5,0.447162427,17000,21100,0.174063401,0.33
458593,Certificate-degree,Private For-profit,14300,0.78848353,0.533618923,13186.93475,0.8891,0.841,17886.5,5945.5,0.417684164,20100,25300,0.14371517,0.282
221643,Certificate-degree,Public,10708,0.460175526,0.490434143,22453.17732,0.4121,0.2731,9750,4750,0.503560192,22600,27100,0.464133017,0.227
108092,Bachelor's-degree,Public,6881,0.405223479,0.530251319,24187.03171,0.5113,0.4181,16500,5215,0.355681206,25600,30000,0.475229358,0.221
105118,Certificate-degree,Private For-profit,13170,0.648837209,0.497159091,16524.56489,0.4799,0.5436,9500,5746,0.381395349,25100,26400,0.291899441,0.226
235422,Bachelor's-degree,Private Nonprofit,12743,0.662905501,0.618290258,23013.74282,0.7948,0.832,25750,8250,0.565585332,29200,31100,0.499032882,0.21
122889,Associate's-degree,Public,10727,0.380782313,0.470469663,21281.4279,0.2196,0.1058,9500,5500,0.498129252,26300,34300,0.432900433,0.234
153418,Associate's-degree,Private For-profit,19677,0.91826365,0.540352007,17222.63754,0.7239,0.4279,26048,7834,0.492673953,25800,33400,0.208061021,0.262
155195,Associate's-degree,Public,7422,0.46228482,0.44487909,30806.47088,0.1656,0.1335,7750,4375,0.405633803,27400,31400,0.477777778,0.069
106892,Certificate-degree,Private For-profit,12153,0.690681284,0.591176471,13393.51152,0.8784,0.8394,3619.5,2220,0.444009397,16800,18600,0.249728556,0.282
177579,Associate's-degree,Private For-profit,17303,0.286956522,0.443809524,29486.58849,0.556,0.928,15429.5,4750,0.245217391,26900,29000,0.556435644,0.092
123554,Bachelor's-degree,Private Nonprofit,32104,0.129403307,0.280122794,77952.32334,0.3071,0.5434,23000,14000,0.783608915,40300,58400,0.731910946,0.053
177746,Bachelor's-degree,Private Nonprofit,25134,0.091722595,0.230769231,55440.12586,0.4086,0.7419,27538,8750,0.691275168,20900,28600,0.575,0.171
152567,Bachelor's-degree,Private Nonprofit,23512,0.276822277,0.378378378,57034.37899,0.3091,0.6768,25000,5628,0.687960688,33600,40500,0.654182272,0.109
365693,Certificate-degree,Private For-profit,9705,0.430851064,0.369942197,31641.86036,0.5108,0.6331,7550,3500,0.239361702,19200,23500,0.744525547,0.113
135957,Certificate-degree,Private For-profit,19722,0.730434783,0.553861789,13357.58664,0.8042,0.6039,9500,4859,0.405351171,17700,24700,0.098998888,0.193
107549,Associate's-degree,Public,6815,0.656582175,0.573896353,14167.36792,0.7398,0.4877,9000,6500,0.266557645,17700,24700,0.328358209,0.418
152530,Bachelor's-degree,Private Nonprofit,24330,0.050203528,0.142461964,80802.04051,0.1894,0.4344,22000,7000,0.617367707,30200,36500,0.830287206,0.033
239628,Bachelor's-degree,Private Nonprofit,20352,0.04534005,0.316076294,65665.10898,0.3527,0.7786,27000,9825,0.687657431,31000,42000,0.825825826,0.066
217721,Bachelor's-degree,Private Nonprofit,16245,0.140208051,0.46034298,19166.27271,0.8774,0.9284,41000,9500,0.753052917,16800,21400,0.122080679,0.329
243601,Bachelor's-degree,Private Nonprofit,8700,0.400233713,0.361351139,12933.6743,0.9181,0.2612,4913,2578,0.268964846,15900,18300,0.391119691,0.172
170790,Associate's-degree,Public,6545,0.455078276,0.510966543,18762.08529,0.2335,0.0553,3500,1811,0.482763939,23900,30400,0.515239478,0.159
210100,Certificate-degree,Private For-profit,8909,0.652173913,0.428571429,9232.593453,0.8042,0.8112,14645,6332,0.495652174,14100,14000,0.347457627,0.183
156082,Bachelor's-degree,Public,13062,0.468561585,0.405623788,31521.68709,0.3905,0.5537,16698,7854,0.407407407,32600,38400,0.547169811,0.147
367884,Bachelor's-degree,Private Nonprofit,18373,0.79436358,0.63041881,17707.57946,0.7026,0.7762,26012.5,7725,0.332610715,27200,38500,0.290263319,0.134
157863,Bachelor's-degree,Private Nonprofit,16660,0.255244755,0.511450382,35522.10858,0.6113,0.7834,24000,10250,0.725524476,25600,31800,0.452488688,0.132
418001,Certificate-degree,Public,14717,0.823104693,0.543307087,24175.96792,0.7472,0.9368,12125,4750,0.220216607,30500,37400,0.392156863,0.109
221148,Certificate-degree,Private For-profit,20356,0.346666667,0.541975114,23568.26265,0.5794,0.5628,12000,4750,0.213333333,28400,31400,0.31680966,0.339
155186,Certificate-degree,Public,5211,0.418047882,0.466852757,30196.77862,0.3033,0.3076,10438.5,5499,0.470841007,25600,32200,0.455974843,0.132
443632,Certificate-degree,Private For-profit,19373,0.697047497,0.439349112,17069.85183,0.698,0.8612,9500,3167,0.290115533,24000,27500,0.297393365,0.149
227845,Bachelor's-degree,Private Nonprofit,19625,0.240241891,0.340936375,47660.71221,0.3478,0.602,23750,8250,0.699835074,34600,44200,0.631544926,0.076
221397,Associate's-degree,Public,7276,0.502000534,0.563112745,21459.74718,0.4675,0.2102,10000,4946,0.448652974,24000,27600,0.471746575,0.235
168005,Bachelor's-degree,Private Nonprofit,29478,0.093194122,0.324968099,57151.73034,0.2669,0.6043,27000,6442,0.871616396,37400,51200,0.71653144,0.064
172635,Associate's-degree,Public,5054,0.641950394,0.540621321,8620.637942,0.65,0.2294,10478,3533,0.548922596,18800,24100,0.14278141,0.275
165981,Associate's-degree,Public,10715,0.537324464,0.382960413,20152.14064,0.5237,0.2824,6307.5,3500,0.352549889,24300,27900,0.562695925,0.2
106449,Associate's-degree,Public,6280,0.43712297,0.530558483,22414.19062,0.3148,0.1668,5500,3500,0.401392111,23000,36300,0.450963956,0.205
106397,Bachelor's-degree,Public,11704,0.175314862,0.298041292,57423.10744,0.2543,0.4159,21000,7500,0.465869018,34300,43400,0.662334218,0.081
363013,Certificate-degree,Private For-profit,17231,0.756215213,0.538394415,14400.84351,0.7407,0.7333,9500,4750,0.352504638,19300,20200,0.2288,0.257
161545,Associate's-degree,Public,10002,0.452285841,0.43827775,26364.63039,0.4272,0.4142,10250,4604.5,0.425654683,26500,35400,0.546230441,0.185
445683,Certificate-degree,Private For-profit,13750,0.83880597,0.55859375,7344.553092,0.5397,0.6032,16500,4750,0.441791045,13700,16800,0.11965812,0.213
450775,Certificate-degree,Private For-profit,17418,0.651387214,0.601709402,16190.19066,0.7059,0.768,9433,6684,0.361881785,23700,33800,0.305582762,0.228
177995,Associate's-degree,Public,6836,0.56225177,0.496586678,18994.42494,0.5813,0.1771,7000,4312,0.366171646,25200,29500,0.423550616,0.207
414160,Associate's-degree,Private Nonprofit,11997,0.639449324,0.531520899,18928.56903,0.7276,0.7571,20223.5,6000,0.435726154,21800,26400,0.303650033,0.191
218229,Bachelor's-degree,Public,14621,0.090277778,0.376262626,37057.38388,0.4934,0.6965,25000,8750,0.60474537,27500,33600,0.479497908,0.076
204884,Associate's-degree,Private For-profit,11989,0.54676259,0.694117647,17535.73535,0.7892,0.9265,12000,3500,0.341726619,17500,19700,0.195,0.024
220473,Bachelor's-degree,Private Nonprofit,13224,0.222222222,0.326605505,44162.62527,0.5159,0.6248,19500,7500,0.529513889,23400,28900,0.727272727,0.068
203614,Certificate-degree,Public,4718,0.72810219,0.631687243,22462.46292,0.4851,0.3972,8500,4750,0.350364964,29200,30500,0.391666667,0.283
141848,Certificate-degree,Private For-profit,16346,0.637037037,0.547008547,12530.4141,0.535,0.57,7473,3912,0.37037037,24100,31800,0.576923077,0.293
184816,Certificate-degree,Private For-profit,14344,0.629722922,0.619205298,10061.93991,0.6295,0.682,12145,5497,0.435768262,15900,17900,0.169811321,0.254
